alpha_0,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_7,alpha_8,alpha_9,alpha_10,alpha_11,alpha_12,alpha_13,alpha_14,alpha_15,alpha_16,alpha_17,alpha_18,alpha_19,alpha_20,alpha_21,alpha_22,alpha_23,alpha_24,alpha_25,alpha_26,alpha_27,alpha_28,alpha_29,alpha_30,alpha_31,alpha_32,alpha_33,alpha_34,alpha_35,alpha_36,alpha_37,alpha_38,alpha_39,alpha_40,alpha_41,alpha_42,alpha_43,alpha_44,alpha_45,alpha_46,alpha_47,alpha_48,alpha_49,lambda_nm,distance_m,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25,flux_26,flux_27,flux_28,flux_29,flux_30,flux_31,flux_32,flux_33,flux_34,flux_35,flux_36,flux_37,flux_38,flux_39,flux_40,flux_41,flux_42,flux_43,flux_44,flux_45,flux_46,flux_47,flux_48,flux_49
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004074886870533e-288,2.4043083464713523e-259,1.1438430569639562e-231,1.2556412596533488e-205,3.6126426194463854e-181,3.020598552371038e-158,7.950076166931086e-137,6.968452870170539e-117,2.0991804600658805e-98,2.18106866230716e-81,7.58740483631146e-66,8.218486306422899e-52,2.4265728024188828e-39
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67865430245317e-266,1.1849070269142763e-206,2.0770242539128258e-159,1.1776887140078223e-120,1.4674881050202637e-88,4.716336533446136e-62,1.6108086891948656e-40,1.0493119634194588e-23,7.669005513341824e-12,5.563815061769568e-07,0.0002138843937371,0.0054393610322905,0.0234400284237554,0.0547384495701949,0.0997151454666194,0.1546059383922441,0.220022121429464,0.3012283748813897,0.3975764632375287,0.5017090525568493,0.6147117218917945,0.7457195692884425,0.8941362580921951,1.0485149941478211,1.2087895716829884,1.3882864089913156,1.587672398976446,1.793983709324846,2.0021056474411223,2.2288150958437867,2.4793252322040704,2.737967978337512,2.994520170100647,3.2678243143451944,3.5689647469197543,3.8798136494281863,4.186449172063216,4.505820117549281,4.855768752656416,5.220184726143472,5.577470585153671,5.942654602160778,6.340634623202214
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0764508224155909e-284,3.191623064512969e-257,3.3276834148568364e-231,1.3493518467387558e-206,2.3135989422342068e-183,1.7938448289869106e-161,6.616192867819329e-141
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.240963316022154e-284,1.0135496715621978e-245,1.2320100310649377e-210,9.048846409285982e-179,7.476446786459056e-150,1.1170986385760428e-123,4.2979479481624806e-100,5.441008137506571e-79,2.6026798669559627e-60,4.787280399563771e-44,2.9264448736175888e-30,3.881301727831198e-19,3.5945053185973146e-11,5.4570114372377344e-08,2.690586693429985e-06,5.790555297821321e-05,0.0008700799429416,0.0052880686886574,0.0117696330871573,0.0215892446205527,0.0348058344261065,0.051211758277268,0.0697805097338652,0.0910976875541974,0.1161696518267031,0.1453082198037958,0.1757143703980591,0.2083753733533851,0.2454835984091724,0.2869105235264075,0.3296836506458924
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8312788774448437e-274,3.0411533142862597e-233,1.1693382625510869e-196,7.120789076626408e-164,1.6445559312023652e-134,2.7424610954165476e-108,5.238609910798688e-85,1.5495051673383825e-64,8.168926259311043e-47,7.266933623496084e-32,7.579230983231524e-20,3.0810978576186314e-11,8.569883309638729e-08,7.288644873149287e-06,0.0001860895779909,0.0021006366786157,0.0093211865337907,0.0203349553596047,0.0349802157904884,0.0532022370646422,0.0762688019983865,0.1041981356011197,0.1357202835253729,0.1692848910354032,0.2086251280143009,0.2538777000511868,0.3018354038746296,0.3514028835938917,0.4063405781884002,0.4684144376071593,0.5335639296636749,0.599281624966177,0.6698603075553499,0.7485551992167356
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1086841701901125e-300,6.865367882464833e-269,4.203908260469663e-239,3.211564663471068e-211,3.711668107727886e-185,7.594603983197721e-161,3.115422782239702e-138,2.8102949134565913e-117,5.918880239352749e-98,2.9832259668502564e-80,3.539049213522954e-64,9.221364747123698e-50,4.57139289975621e-37,3.312126677316986e-26,2.13036211536827e-17,3.8236005126392386e-11,1.3551651794447311e-08,2.0718546124738033e-07
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6156656713094484e-304,6.189943661603745e-268,1.380652366437255e-234,8.321497137601792e-204,2.0008819877444614e-175,2.617991418615281e-149,2.374724166407942e-125,1.787871459467566e-103,1.2590196649319849e-83,8.764018336213624e-66,5.907235979176564e-50,3.4088339915758705e-36,1.264048568645602e-24,1.6193828499341066e-15,1.265776351807049e-09,3.166913107490668e-07,1.987836240797818e-06,2.8932350744297857e-05,0.0004177294686547,0.0024921434126006,0.006553023877605,0.0126016378540514,0.0204573203943735,0.0297462656199735,0.0408141641943018,0.0544197425438008
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,4.0,0.0,1.4101484093879996e-103,1.9020986398603413e-44,5.591954656561108e-16,2.6956731212353834e-05,0.0252647413142352,0.1056306813493126,0.2490977293700894,0.4659117410374759,0.7479560565656156,1.0736994504545463,1.4606837800243249,1.9340693865178415,2.4752528758317296,3.0502267260812994,3.6776630417712384,4.403397379772436,5.208331731701708,6.035876283691872,6.901878221040968,7.8739643585379,8.94225562559108,10.028296150669862,11.134596568087868,12.349352660678564,13.679622091025305,15.028477991104063,16.376903178484863,17.829180099610635,19.41821375973725,21.034179471715913,22.628620581100765,24.31469969765189,26.15784795627657,28.04406363207935,29.889837362333083,31.807281061535363,33.89870499687291,36.05678944923281,38.160106671384845,40.30814100598707,42.64130455643127,45.07107049842923,47.438664310678305,49.81855366010744,52.38679236823649,55.08600950412418,57.72442361138896,60.33938893913702,63.136387970912935
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,3.0,0.0,7.46318279871897e-41,4.412363291130381e-11,0.0020210161843164,0.0649896144384483,0.2144039568961748,0.4374351735020878,0.7285874142518801,1.1157483859565267,1.601284214812321,2.146841367621857,2.747991643639301,3.453017116299093,4.273564169130226,5.149939277244487,6.062548026086421,7.0804590052951495,8.233445366501709,9.44454630462155,10.670973755348315,11.996114736926833,13.477808499490772,15.028756304831356,16.574470999042305,18.203263459563203,20.00759701424517,21.90120525422998,23.77275354878171,25.70321440920723,27.82315362648422,30.0603090543668,32.26511218653082,34.497667318242044,36.92578294525987,39.50495041205799,42.05043994959728,44.58781222544131,47.31683374265709,50.23406091255431,53.12712740397953,55.974474784343535,58.99813306676957,62.24721606827458,65.49340180827335,68.6578787083962,71.97143222695095,75.54422744685444,79.14719820641908,82.63769367793765,86.23864112152758
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,9.0,0.0,0.0,0.0,0.0,4.1179210612143383e-218,5.736764656622775e-151,9.236576321851397e-104,2.551897236195853e-68,1.754076457865521e-41,7.488022015331919e-22,2.625314957077803e-09,4.755111413419789e-05,0.004613207795649,0.0320080673018041,0.084574235516426,0.1609223138127024,0.2548131318638658,0.3716545794357065,0.519461239098961,0.6906378566610533,0.8743781873837256,1.0801214268190291,1.322295301992672,1.5890260969484324,1.865617550366634,2.1590604462454195,2.493380834431127,2.8574114735642584,3.2267989572887927,3.6091894649286647,4.032899545069802,4.493988464542304,4.9593506263404,5.42955410911872,5.941712419636972,6.499071150550707,7.061551614159334,7.620982600159312,8.220296421618155,8.87269214786554,9.533566732371533,10.183368888211357,10.867954914713865,11.614008799143177,12.375275035531825,13.117940791113956,13.886947385536716,14.723407569447064,15.584863924656114,16.422696503933174
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.797798692942407e-296,6.888082276182968e-259,6.240564457788807e-225,9.093197860985395e-194,3.3886296867114265e-165,4.64814270183937e-139,3.1030367260829625e-115,1.2347138518433458e-93,3.327334108056333e-74,6.362509405576737e-57,8.184488520910589e-42,5.807036915375559e-29,1.4328534772733353e-18,3.8973047335462e-11,3.658253562316009e-08,1.1301306094438888e-06,2.0741078626293373e-05,0.0003567414148599,0.0024378121302588,0.0071353620798286,0.0141162803747887,0.0232203928421446,0.0340620622527102,0.0472246436193488,0.0633994395463896,0.0816632607971131,0.101370353968878,0.122945899460438
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,532,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2321369192483156e-266,7.364311023878487e-222,3.563461852474853e-183,3.897573375425294e-149,3.5730548467039216e-119,6.896506627337693e-93,5.251980360448262e-70,2.3000217622242448e-50,6.501629482959314e-34,9.270685052589751e-21,2.3724310307686537e-11,1.4405622299113569e-07,2.1516183553869826e-05,0.0005466420016535,0.0057442702624553,0.0161084521364612,0.0327927314669442,0.0559401231760915,0.0844685350284378,0.1174172054870019,0.1560041859314887,0.2032334337230691,0.2554325352895487,0.3101332818179108,0.3711367202429876,0.4415977247187226,0.5176530809618501,0.5951988702859509,0.6782214289486037,0.7718537134410624,0.8719920432584602,0.972377921987878,1.077091345919282,1.1933582632271251,1.317602654092186,1.4418505460569793,1.5680671038681064
-0.0441365342,-0.04545449305,-0.0466168634,-0.0464726205,-0.04509926115,-0.043952602800000004,-0.043131941949999995,-0.04335239155,-0.0443292096,-0.04472492035,-0.044359426349999995,-0.0441856823,-0.0439982776,-0.0440245296,-0.0438677178,-0.0442196267,-0.045709389749999996,-0.0471948948,-0.04753616715,-0.04663060645,-0.04555159155,-0.0439507441,-0.0433267092,-0.0428529636,-0.04283163975,-0.0419679875,-0.0409132349,-0.0405030478,-0.04003359435,-0.03985588305,-0.0400507701,-0.04108307305,-0.0408288117,-0.039965383,-0.038818768,-0.039310435049999995,-0.04023888765,-0.0413418076,-0.04265995475,-0.04263407915,-0.04122475585,-0.04084963105,-0.040792458,-0.0409369386,-0.0412855853,-0.04222440235,-0.04259778715,-0.041730931900000004,-0.0404016182,-0.03977108965,450,2.0,1.810963501229542e-40,9.100566434843624e-07,0.0233897857885926,0.159074032495473,0.4099209048174954,0.7818934215624685,1.277754756545708,1.8723750649922428,2.6241182999813466,3.438428144631902,4.440752470309707,5.487142283738612,6.721169581683616,8.024003618045215,9.463174126950012,11.04621116620659,12.676454759879528,14.538497545312804,16.37678421932595,18.4885517959527,20.568528465217057,22.896322182168255,25.25223337136658,27.76143552009306,30.426533120466974,33.0966196050948,36.067383203852366,38.92935788925978,42.15250856581415,45.26472803741607,48.686537916841395,52.09701093503914,55.674021690291646,59.422558073514416,63.13269352097333,67.20993644875661,71.09753143064893,75.43139860466839,79.57460494303048,84.09247798313181,88.55704014839199,93.20114919690292,98.03463249266623,102.78427367937653,107.96693078770312,112.8810103484837,118.32547548234191,123.4985128855221,129.11383116145578,134.63248857950035
